verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
confirm,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Kevin asks: Did Melissa confirm that Josh learned to ride a bike yesterday? Question: Does Kevin believe that Josh learned to ride a bike yesterday?,Kevin asks: Did Melissa confirm that Josh learned to ride a bike yesterday?,Does Kevin believe that Josh learned to ride a bike yesterday?,Does Kevin believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.0043810684273,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-6.704273e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-6.704273e-07), TopLogprob(token='1', bytes=[49], logprob=-15.259326), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-15.869437), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-16.134647), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.975117)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-19.136782), TopLogprob(token='\n', bytes=[10], logprob=-19.224768), TopLogprob(token='<|end|>', bytes=None, logprob=-20.835728), TopLogprob(token='-', bytes=[45], logprob=-21.284273)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.004380398, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.004380398), TopLogprob(token='50', bytes=[53, 48], logprob=-5.6098566), TopLogprob(token='6', bytes=[54], logprob=-7.7525377), TopLogprob(token='7', bytes=[55], logprob=-9.468076), TopLogprob(token='75', bytes=[55, 53], logprob=-9.774049)])]"
demonstrate,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Cynthia asks: Did Gary demonstrate that Josh learned to ride a bike yesterday? Question: Does Cynthia believe that Josh learned to ride a bike yesterday?,Cynthia asks: Did Gary demonstrate that Josh learned to ride a bike yesterday?,Does Cynthia believe that Josh learned to ride a bike yesterday?,Does Cynthia believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.005173828631,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-7.89631e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-7.89631e-07), TopLogprob(token='1', bytes=[49], logprob=-14.326833), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-16.570889), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-16.937782), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.223976)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.960793), TopLogprob(token='\n', bytes=[10], logprob=-18.585089), TopLogprob(token='<|end|>', bytes=None, logprob=-19.644455), TopLogprob(token='-', bytes=[45], logprob=-20.447418)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.005173039, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.005173039), TopLogprob(token='50', bytes=[53, 48], logprob=-5.546368), TopLogprob(token='6', bytes=[54], logprob=-7.51043), TopLogprob(token='7', bytes=[55], logprob=-8.40107), TopLogprob(token='75', bytes=[55, 53], logprob=-8.829117)])]"
discover,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Kimberly asks: Did Jonathan discover that Josh learned to ride a bike yesterday? Question: Does Kimberly believe that Josh learned to ride a bike yesterday?,Kimberly asks: Did Jonathan discover that Josh learned to ride a bike yesterday?,Does Kimberly believe that Josh learned to ride a bike yesterday?,Does Kimberly believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.004806000631,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-7.89631e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-7.89631e-07), TopLogprob(token='1', bytes=[49], logprob=-14.401225), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-16.457687), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.220495), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.723587)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-19.001154), TopLogprob(token='\n', bytes=[10], logprob=-19.456123), TopLogprob(token='<|end|>', bytes=None, logprob=-19.824411), TopLogprob(token='-', bytes=[45], logprob=-21.096872)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.004805211, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.004805211), TopLogprob(token='50', bytes=[53, 48], logprob=-5.360827), TopLogprob(token='6', bytes=[54], logprob=-10.294177), TopLogprob(token='51', bytes=[53, 49], logprob=-10.551295), TopLogprob(token='75', bytes=[55, 53], logprob=-11.581843)])]"
establish,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Kathleen asks: Did Melissa establish that Josh learned to ride a bike yesterday? Question: Does Kathleen believe that Josh learned to ride a bike yesterday?,Kathleen asks: Did Melissa establish that Josh learned to ride a bike yesterday?,Does Kathleen believe that Josh learned to ride a bike yesterday?,Does Kathleen believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.009708008612649999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-15.953125), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.40625), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.984375), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.984375)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.765625), TopLogprob(token='\n', bytes=[10], logprob=-19.484375), TopLogprob(token='<|end|>', bytes=None, logprob=-20.71875), TopLogprob(token='-', bytes=[45], logprob=-21.125)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.009707815, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.009707815), TopLogprob(token='50', bytes=[53, 48], logprob=-4.947208), TopLogprob(token='6', bytes=[54], logprob=-6.619083), TopLogprob(token='4', bytes=[52], logprob=-7.978458), TopLogprob(token='7', bytes=[55], logprob=-8.837832)])]"
hear,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Karen asks: Did Timothy hear that Josh learned to ride a bike yesterday? Question: Does Karen believe that Josh learned to ride a bike yesterday?,Karen asks: Did Timothy hear that Josh learned to ride a bike yesterday?,Does Karen believe that Josh learned to ride a bike yesterday?,Does Karen believe that Josh didn't learn to ride a bike yesterday?,0.9,-1.115355262,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.015585562, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.015585562), TopLogprob(token='1', bytes=[49], logprob=-4.1693044), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.836997), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-15.486842), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.767634)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='\n', bytes=[10], logprob=-18.00314), TopLogprob(token=',', bytes=[44], logprob=-18.09024), TopLogprob(token='<|end|>', bytes=None, logprob=-19.556044), TopLogprob(token='-', bytes=[45], logprob=-20.562033)]), ChatCompletionTokenLogprob(token='9', bytes=[57], logprob=-1.0997697, top_logprobs=[TopLogprob(token='9', bytes=[57], logprob=-1.0997697), TopLogprob(token='75', bytes=[55, 53], logprob=-1.5739537), TopLogprob(token='95', bytes=[57, 53], logprob=-2.1012402), TopLogprob(token='8', bytes=[56], logprob=-2.4191303), TopLogprob(token='5', bytes=[53], logprob=-2.609583)])]"
inform,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Nancy asks: Did Melissa inform Jane that Josh learned to ride a bike yesterday? Question: Does Nancy believe that Josh learned to ride a bike yesterday?,Nancy asks: Did Melissa inform Jane that Josh learned to ride a bike yesterday?,Does Nancy believe that Josh learned to ride a bike yesterday?,Does Nancy believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.0067707043495,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.11603495e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.11603495e-05), TopLogprob(token='1', bytes=[49], logprob=-11.421886), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-16.765636), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.843761), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.156261)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.609375), TopLogprob(token='\n', bytes=[10], logprob=-18.890625), TopLogprob(token='<|end|>', bytes=None, logprob=-20.40625), TopLogprob(token='-', bytes=[45], logprob=-20.53125)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.006759544, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.006759544), TopLogprob(token='50', bytes=[53, 48], logprob=-5.4286346), TopLogprob(token='6', bytes=[54], logprob=-6.6786346), TopLogprob(token='7', bytes=[55], logprob=-7.8036346), TopLogprob(token='75', bytes=[55, 53], logprob=-8.116135)])]"
know,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Dorothy asks: Does Michelle know that Josh learned to ride a bike yesterday? Question: Does Dorothy believe that Josh learned to ride a bike yesterday?,Dorothy asks: Does Michelle know that Josh learned to ride a bike yesterday?,Does Dorothy believe that Josh learned to ride a bike yesterday?,Does Dorothy believe that Josh didn't learn to ride a bike yesterday?,1,-0.0145965135,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0145965135, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0145965135), TopLogprob(token='0', bytes=[48], logprob=-4.2343993), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.245415), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.155855), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-17.483418)])]"
pretend,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Ashley asks: Did Carol pretend that Josh learned to ride a bike yesterday? Question: Does Ashley believe that Josh learned to ride a bike yesterday?,Ashley asks: Did Carol pretend that Josh learned to ride a bike yesterday?,Does Ashley believe that Josh learned to ride a bike yesterday?,Does Ashley believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.13185299361265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-15.565479), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.918211), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-19.205767), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-19.212954)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-17.263979), TopLogprob(token=',', bytes=[44], logprob=-19.737785), TopLogprob(token='\n', bytes=[10], logprob=-20.52161), TopLogprob(token='-', bytes=[45], logprob=-22.32558)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.1318528, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.1318528), TopLogprob(token='50', bytes=[53, 48], logprob=-3.0648859), TopLogprob(token='4', bytes=[52], logprob=-3.2580392), TopLogprob(token='3', bytes=[51], logprob=-4.4436564), TopLogprob(token='35', bytes=[51, 53], logprob=-4.822145)])]"
prove,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Kimberly asks: Did Gary prove that Josh learned to ride a bike yesterday? Question: Does Kimberly believe that Josh learned to ride a bike yesterday?,Kimberly asks: Did Gary prove that Josh learned to ride a bike yesterday?,Does Kimberly believe that Josh learned to ride a bike yesterday?,Does Kimberly believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.0036899409236500003,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.5122365e-07), TopLogprob(token='1', bytes=[49], logprob=-15.014131), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-16.623642), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.118254), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.388157)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.024918), TopLogprob(token='\n', bytes=[10], logprob=-18.41721), TopLogprob(token='<|end|>', bytes=None, logprob=-19.636658), TopLogprob(token='-', bytes=[45], logprob=-20.357386)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.0036893897, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.0036893897), TopLogprob(token='50', bytes=[53, 48], logprob=-5.728062), TopLogprob(token='6', bytes=[54], logprob=-8.561074), TopLogprob(token='51', bytes=[53, 49], logprob=-9.576861), TopLogprob(token='75', bytes=[55, 53], logprob=-9.903298)])]"
reveal,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Scott asks: Did Jonathan reveal that Josh learned to ride a bike yesterday? Question: Does Scott believe that Josh learned to ride a bike yesterday?,Scott asks: Did Jonathan reveal that Josh learned to ride a bike yesterday?,Does Scott believe that Josh learned to ride a bike yesterday?,Does Scott believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.00222384633464,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-9.0883464e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-9.0883464e-07), TopLogprob(token='1', bytes=[49], logprob=-14.3084345), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-16.408617), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-16.428913), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.800238)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.84742), TopLogprob(token='\n', bytes=[10], logprob=-18.86087), TopLogprob(token='<|end|>', bytes=None, logprob=-19.794752), TopLogprob(token='-', bytes=[45], logprob=-20.608624)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.0022229375, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.0022229375), TopLogprob(token='50', bytes=[53, 48], logprob=-6.183133), TopLogprob(token='6', bytes=[54], logprob=-9.672397), TopLogprob(token='51', bytes=[53, 49], logprob=-10.321942), TopLogprob(token='75', bytes=[55, 53], logprob=-11.016055)])]"
say,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Daniel asks: Did Jacob say that Josh learned to ride a bike yesterday? Question: Does Daniel believe that Josh learned to ride a bike yesterday?,Daniel asks: Did Jacob say that Josh learned to ride a bike yesterday?,Does Daniel believe that Josh learned to ride a bike yesterday?,Does Daniel believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.0006699799663300001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.1281633e-07), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-16.305367), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.19142), TopLogprob(token='1', bytes=[49], logprob=-17.248394), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.27657)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.394901), TopLogprob(token='\n', bytes=[10], logprob=-20.418396), TopLogprob(token='-', bytes=[45], logprob=-20.940533), TopLogprob(token='<|end|>', bytes=None, logprob=-21.003445)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.00066966715, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.00066966715), TopLogprob(token='50', bytes=[53, 48], logprob=-7.3148174), TopLogprob(token='6', bytes=[54], logprob=-13.358793), TopLogprob(token='51', bytes=[53, 49], logprob=-13.740129), TopLogprob(token='4', bytes=[52], logprob=-15.101131)])]"
see,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Kimberly asks: Did Deborah see that Josh learned to ride a bike yesterday? Question: Does Kimberly believe that Josh learned to ride a bike yesterday?,Kimberly asks: Did Deborah see that Josh learned to ride a bike yesterday?,Does Kimberly believe that Josh learned to ride a bike yesterday?,Does Kimberly believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.6042273819999999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.013767582, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.013767582), TopLogprob(token='1', bytes=[49], logprob=-4.292397), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.59008), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-15.765749), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.896038)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-18.620588), TopLogprob(token=',', bytes=[44], logprob=-19.470926), TopLogprob(token='\n', bytes=[10], logprob=-20.246954), TopLogprob(token='-', bytes=[45], logprob=-22.413967)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.5904598, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.5904598), TopLogprob(token='9', bytes=[57], logprob=-1.8263378), TopLogprob(token='95', bytes=[57, 53], logprob=-2.460352), TopLogprob(token='99', bytes=[57, 57], logprob=-3.0546017), TopLogprob(token='75', bytes=[55, 53], logprob=-3.1451168)])]"
suggest,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Sandra asks: Did Laura suggest that Josh learned to ride a bike yesterday? Question: Does Sandra believe that Josh learned to ride a bike yesterday?,Sandra asks: Did Laura suggest that Josh learned to ride a bike yesterday?,Does Sandra believe that Josh learned to ride a bike yesterday?,Does Sandra believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.00093154215265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-16.81932), TopLogprob(token='1', bytes=[49], logprob=-16.945557), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.547817), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.73614)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.665516), TopLogprob(token='\n', bytes=[10], logprob=-20.420908), TopLogprob(token='<|end|>', bytes=None, logprob=-20.910074), TopLogprob(token='-', bytes=[45], logprob=-21.127636)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.00093134854, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.00093134854), TopLogprob(token='50', bytes=[53, 48], logprob=-7.0006814), TopLogprob(token='6', bytes=[54], logprob=-11.766534), TopLogprob(token='51', bytes=[53, 49], logprob=-12.402867), TopLogprob(token='4', bytes=[52], logprob=-12.982991)])]"
think,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Steven asks: Does Nicholas think that Josh learned to ride a bike yesterday? Question: Does Steven believe that Josh learned to ride a bike yesterday?,Steven asks: Does Nicholas think that Josh learned to ride a bike yesterday?,Does Steven believe that Josh learned to ride a bike yesterday?,Does Steven believe that Josh didn't learn to ride a bike yesterday?,0.5,-0.0016338372236500002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.5122365e-07), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-15.588622), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.375603), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-16.88705), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-17.164404)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token='<|end|>', bytes=None, logprob=-17.459352), TopLogprob(token=',', bytes=[44], logprob=-20.013718), TopLogprob(token='-', bytes=[45], logprob=-21.845947), TopLogprob(token='\n', bytes=[10], logprob=-22.41671)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.001633286, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.001633286), TopLogprob(token='50', bytes=[53, 48], logprob=-6.4211965), TopLogprob(token='51', bytes=[53, 49], logprob=-13.587506), TopLogprob(token='4', bytes=[52], logprob=-14.00841), TopLogprob(token='6', bytes=[54], logprob=-14.059623)])]"
polar,p,high_prior,Josh,Josh is a 5-year old boy.,Fact: Josh is a 5-year old boy. Sentence: Kimberly asks: Did Josh learn to ride a bike yesterday? Question: Does Kimberly believe that Josh learned to ride a bike yesterday?,Kimberly asks: Did Josh learn to ride a bike yesterday?,Does Kimberly believe that Josh learned to ride a bike yesterday?,,0.5,-0.00608694661265,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.9361265e-07), TopLogprob(token='1', bytes=[49], logprob=-15.714344), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.76304), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-18.06148), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.528725)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.738504), TopLogprob(token='<|end|>', bytes=None, logprob=-19.925598), TopLogprob(token='\n', bytes=[10], logprob=-20.08472), TopLogprob(token='-', bytes=[45], logprob=-20.699955)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.006086753, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.006086753), TopLogprob(token='50', bytes=[53, 48], logprob=-5.244494), TopLogprob(token='6', bytes=[54], logprob=-7.6482987), TopLogprob(token='51', bytes=[53, 49], logprob=-9.310377), TopLogprob(token='7', bytes=[55], logprob=-9.597631)])]"
acknowledge,p,high_prior,Owen,Owen lives in Chicago.,Fact: Owen lives in Chicago. Sentence: Karen asks: Did Jonathan acknowledge that Owen shoveled snow last winter? Question: Does Karen believe that Owen shoveled snow last winter?,Karen asks: Did Jonathan acknowledge that Owen shoveled snow last winter?,Does Karen believe that Owen shoveled snow last winter?,Does Karen believe that Owen didn't shovel snow last winter?,0.5,-0.0035065578115,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.4121115e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.4121115e-06), TopLogprob(token='1', bytes=[49], logprob=-12.738064), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.22614), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-16.32289), TopLogprob(token='It', bytes=[73, 116], logprob=-16.701069)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.454803), TopLogprob(token='<|end|>', bytes=None, logprob=-18.734287), TopLogprob(token='\n', bytes=[10], logprob=-19.306908), TopLogprob(token='-', bytes=[45], logprob=-20.144802)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.0035031457, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.0035031457), TopLogprob(token='50', bytes=[53, 48], logprob=-5.986114), TopLogprob(token='6', bytes=[54], logprob=-7.385162), TopLogprob(token='75', bytes=[55, 53], logprob=-9.084558), TopLogprob(token='7', bytes=[55], logprob=-9.168733)])]"
admit,p,high_prior,Owen,Owen lives in Chicago.,Fact: Owen lives in Chicago. Sentence: Lisa asks: Did Ronald admit that Owen shoveled snow last winter? Question: Does Lisa believe that Owen shoveled snow last winter?,Lisa asks: Did Ronald admit that Owen shoveled snow last winter?,Does Lisa believe that Owen shoveled snow last winter?,Does Lisa believe that Owen didn't shovel snow last winter?,0.5,-0.00466623143464,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-9.0883464e-07, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-9.0883464e-07), TopLogprob(token='1', bytes=[49], logprob=-14.030772), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.320877), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.926865), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.097698)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.211487), TopLogprob(token='\n', bytes=[10], logprob=-19.247065), TopLogprob(token='-', bytes=[45], logprob=-20.35234), TopLogprob(token='<|end|>', bytes=None, logprob=-20.498589)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.0046653226, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.0046653226), TopLogprob(token='50', bytes=[53, 48], logprob=-6.0213223), TopLogprob(token='6', bytes=[54], logprob=-6.4786186), TopLogprob(token='51', bytes=[53, 49], logprob=-8.991615), TopLogprob(token='7', bytes=[55], logprob=-9.0566635)])]"
